scenario_date,factor_id,factor_type,tenor_key,value
2023-05-12,USD_SWAPTION,vol,1.0,0.243746
2023-05-15,USD_SOFR,yield_curve,0.25,0.056623
2023-05-15,USD_SOFR,yield_curve,0.5,0.046521
2023-05-15,USD_SOFR,yield_curve,1.0,0.049115
2023-05-15,USD_SOFR,yield_curve,2.0,0.06388
2023-05-15,USD_SOFR,yield_curve,5.0,0.04034
2023-05-15,USD_SOFR,yield_curve,10.0,0.044122
2023-05-15,EUR_ESTR,yield_curve,0.25,0.034899
2023-05-15,EUR_ESTR,yield_curve,0.5,0.034776
2023-05-15,EUR_ESTR,yield_curve,1.0,0.035032
2023-05-15,EUR_ESTR,yield_curve,2.0,0.033419
2023-05-15,EUR_ESTR,yield_curve,5.0,0.030438
2023-05-15,EUR_ESTR,yield_curve,10.0,0.025758
2023-05-15,EURUSD,fx_spot,spot,1.165769
2023-05-15,WTI,commodity,0.25,70.1579
2023-05-15,USD_SWAPTION,vol,1.0,0.239776
2023-05-16,USD_SOFR,yield_curve,0.25,0.05505
2023-05-16,USD_SOFR,yield_curve,0.5,0.048166
2023-05-16,USD_SOFR,yield_curve,1.0,0.048232
2023-05-16,USD_SOFR,yield_curve,2.0,0.063703
2023-05-16,USD_SOFR,yield_curve,5.0,0.040119
2023-05-16,USD_SOFR,yield_curve,10.0,0.044368
2023-05-16,EUR_ESTR,yield_curve,0.25,0.034472
2023-05-16,EUR_ESTR,yield_curve,0.5,0.034248
2023-05-16,EUR_ESTR,yield_curve,1.0,0.032882
2023-05-16,EUR_ESTR,yield_curve,2.0,0.032132
2023-05-16,EUR_ESTR,yield_curve,5.0,0.029402
2023-05-16,EUR_ESTR,yield_curve,10.0,0.024083
2023-05-16,EURUSD,fx_spot,spot,1.177012
2023-05-16,WTI,commodity,0.25,70.6746
2023-05-16,USD_SWAPTION,vol,1.0,0.248674
2023-05-17,USD_SOFR,yield_curve,0.25,0.055581
2023-05-17,USD_SOFR,yield_curve,0.5,0.049105
2023-05-17,USD_SOFR,yield_curve,1.0,0.048377
2023-05-17,USD_SOFR,yield_curve,2.0,0.062665
2023-05-17,USD_SOFR,yield_curve,5.0,0.040438
2023-05-17,USD_SOFR,yield_curve,10.0,0.043847
2023-05-17,EUR_ESTR,yield_curve,0.25,0.03381
2023-05-17,EUR_ESTR,yield_curve,0.5,0.034229
2023-05-17,EUR_ESTR,yield_curve,1.0,0.03412
2023-05-17,EUR_ESTR,yield_curve,2.0,0.03239
2023-05-17,EUR_ESTR,yield_curve,5.0,0.029562
2023-05-17,EUR_ESTR,yield_curve,10.0,0.025398
2023-05-17,EURUSD,fx_spot,spot,1.178712
2023-05-17,WTI,commodity,0.25,73.4327
2023-05-17,USD_SWAPTION,vol,1.0,0.247828
2023-05-18,USD_SOFR,yield_curve,0.25,0.054172
2023-05-18,USD_SOFR,yield_curve,0.5,0.049708
2023-05-18,USD_SOFR,yield_curve,1.0,0.048682
2023-05-18,USD_SOFR,yield_curve,2.0,0.063697
2023-05-18,USD_SOFR,yield_curve,5.0,0.040977
2023-05-18,USD_SOFR,yield_curve,10.0,0.043736
2023-05-18,EUR_ESTR,yield_curve,0.25,0.033697
2023-05-18,EUR_ESTR,yield_curve,0.5,0.034056
2023-05-18,EUR_ESTR,yield_curve,1.0,0.033172
2023-05-18,EUR_ESTR,yield_curve,2.0,0.032334
2023-05-18,EUR_ESTR,yield_curve,5.0,0.030035
2023-05-18,EUR_ESTR,yield_curve,10.0,0.025684
2023-05-18,EURUSD,fx_spot,spot,1.181503
2023-05-18,WTI,commodity,0.25,72.1154
2023-05-18,USD_SWAPTION,vol,1.0,0.247223
2023-05-19,USD_SOFR,yield_curve,0.25,0.055129
2023-05-19,USD_SOFR,yield_curve,0.5,0.04922
2023-05-19,USD_SOFR,yield_curve,1.0,0.048575
2023-05-19,USD_SOFR,yield_curve,2.0,0.063709
2023-05-19,USD_SOFR,yield_curve,5.0,0.040349
2023-05-19,USD_SOFR,yield_curve,10.0,0.044255
2023-05-19,EUR_ESTR,yield_curve,0.25,0.034252
2023-05-19,EUR_ESTR,yield_curve,0.5,0.034326
2023-05-19,EUR_ESTR,yield_curve,1.0,0.033042
2023-05-19,EUR_ESTR,yield_curve,2.0,0.032312
2023-05-19,EUR_ESTR,yield_curve,5.0,0.030008
2023-05-19,EUR_ESTR,yield_curve,10.0,0.024351
2023-05-19,EURUSD,fx_spot,spot,1.193745
2023-05-19,WTI,commodity,0.25,71.6831
2023-05-19,USD_SWAPTION,vol,1.0,0.246123
2023-05-22,USD_SOFR,yield_curve,0.25,0.055875
2023-05-22,USD_SOFR,yield_curve,0.5,0.048085
2023-05-22,USD_SOFR,yield_curve,1.0,0.047166
2023-05-22,USD_SOFR,yield_curve,2.0,0.062488
2023-05-22,USD_SOFR,yield_curve,5.0,0.041359
2023-05-22,USD_SOFR,yield_curve,10.0,0.043813
2023-05-22,EUR_ESTR,yield_curve,0.25,0.034451
2023-05-22,EUR_ESTR,yield_curve,0.5,0.032327
2023-05-22,EUR_ESTR,yield_curve,1.0,0.032277
2023-05-22,EUR_ESTR,yield_curve,2.0,0.032091
2023-05-22,EUR_ESTR,yield_curve,5.0,0.02937
2023-05-22,EUR_ESTR,yield_curve,10.0,0.024403
2023-05-22,EURUSD,fx_spot,spot,1.2024
2023-05-22,WTI,commodity,0.25,72.7842
2023-05-22,USD_SWAPTION,vol,1.0,0.247963
2023-05-23,USD_SOFR,yield_curve,0.25,0.056498
2023-05-23,USD_SOFR,yield_curve,0.5,0.047644
2023-05-23,USD_SOFR,yield_curve,1.0,0.046511
2023-05-23,USD_SOFR,yield_curve,2.0,0.062486
2023-05-23,USD_SOFR,yield_curve,5.0,0.041223
2023-05-23,USD_SOFR,yield_curve,10.0,0.043451
2023-05-23,EUR_ESTR,yield_curve,0.25,0.032679
2023-05-23,EUR_ESTR,yield_curve,0.5,0.032585
2023-05-23,EUR_ESTR,yield_curve,1.0,0.031564
2023-05-23,EUR_ESTR,yield_curve,2.0,0.031398
2023-05-23,EUR_ESTR,yield_curve,5.0,0.026826
2023-05-23,EUR_ESTR,yield_curve,10.0,0.022395
2023-05-23,EURUSD,fx_spot,spot,1.197229
2023-05-23,WTI,commodity,0.25,70.7464
2023-05-23,USD_SWAPTION,vol,1.0,0.244587
2023-05-24,USD_SOFR,yield_curve,0.25,0.056401
2023-05-24,USD_SOFR,yield_curve,0.5,0.048855
2023-05-24,USD_SOFR,yield_curve,1.0,0.047016
2023-05-24,USD_SOFR,yield_curve,2.0,0.061666
2023-05-24,USD_SOFR,yield_curve,5.0,0.042706
2023-05-24,USD_SOFR,yield_curve,10.0,0.044428
2023-05-24,EUR_ESTR,yield_curve,0.25,0.033115
2023-05-24,EUR_ESTR,yield_curve,0.5,0.03238
2023-05-24,EUR_ESTR,yield_curve,1.0,0.03144
2023-05-24,EUR_ESTR,yield_curve,2.0,0.030793
2023-05-24,EUR_ESTR,yield_curve,5.0,0.028669
2023-05-24,EUR_ESTR,yield_curve,10.0,0.024147
2023-05-24,EURUSD,fx_spot,spot,1.208315
2023-05-24,WTI,commodity,0.25,70.2276
2023-05-24,USD_SWAPTION,vol,1.0,0.239402
2023-05-25,USD_SOFR,yield_curve,0.25,0.056513
2023-05-25,USD_SOFR,yield_curve,0.5,0.04744
2023-05-25,USD_SOFR,yield_curve,1.0,0.047275
2023-05-25,USD_SOFR,yield_curve,2.0,0.061548
2023-05-25,USD_SOFR,yield_curve,5.0,0.042333
2023-05-25,USD_SOFR,yield_curve,10.0,0.043152
2023-05-25,EUR_ESTR,yield_curve,0.25,0.033333
2023-05-25,EUR_ESTR,yield_curve,0.5,0.032455
2023-05-25,EUR_ESTR,yield_curve,1.0,0.031573
2023-05-25,EUR_ESTR,yield_curve,2.0,0.029551
2023-05-25,EUR_ESTR,yield_curve,5.0,0.028258
2023-05-25,EUR_ESTR,yield_curve,10.0,0.024338
2023-05-25,EURUSD,fx_spot,spot,1.220359
2023-05-25,WTI,commodity,0.25,69.7461
2023-05-25,USD_SWAPTION,vol,1.0,0.241989
2023-05-26,USD_SOFR,yield_curve,0.25,0.056888
2023-05-26,USD_SOFR,yield_curve,0.5,0.046642
2023-05-26,USD_SOFR,yield_curve,1.0,0.047516
2023-05-26,USD_SOFR,yield_curve,2.0,0.062161
2023-05-26,USD_SOFR,yield_curve,5.0,0.043315
2023-05-26,USD_SOFR,yield_curve,10.0,0.043072
2023-05-26,EUR_ESTR,yield_curve,0.25,0.033144
2023-05-26,EUR_ESTR,yield_curve,0.5,0.032489
2023-05-26,EUR_ESTR,yield_curve,1.0,0.03202
2023-05-26,EUR_ESTR,yield_curve,2.0,0.03138
2023-05-26,EUR_ESTR,yield_curve,5.0,0.028736
2023-05-26,EUR_ESTR,yield_curve,10.0,0.024064
2023-05-26,EURUSD,fx_spot,spot,1.214478
2023-05-26,WTI,commodity,0.25,71.3078
2023-05-26,USD_SWAPTION,vol,1.0,0.243644
2023-05-29,USD_SOFR,yield_curve,0.25,0.056871
2023-05-29,USD_SOFR,yield_curve,0.5,0.046044
2023-05-29,USD_SOFR,yield_curve,1.0,0.045577
2023-05-29,USD_SOFR,yield_curve,2.0,0.062868
2023-05-29,USD_SOFR,yield_curve,5.0,0.043904
2023-05-29,USD_SOFR,yield_curve,10.0,0.042847
2023-05-29,EUR_ESTR,yield_curve,0.25,0.031367
2023-05-29,EUR_ESTR,yield_curve,0.5,0.031386
2023-05-29,EUR_ESTR,yield_curve,1.0,0.029639
2023-05-29,EUR_ESTR,yield_curve,2.0,0.029259
2023-05-29,EUR_ESTR,yield_curve,5.0,0.027053
2023-05-29,EUR_ESTR,yield_curve,10.0,0.020824
2023-05-29,EURUSD,fx_spot,spot,1.216617
2023-05-29,WTI,commodity,0.25,69.8567
2023-05-29,USD_SWAPTION,vol,1.0,0.247332
2023-05-30,USD_SOFR,yield_curve,0.25,0.056843
2023-05-30,USD_SOFR,yield_curve,0.5,0.044752
2023-05-30,USD_SOFR,yield_curve,1.0,0.046508
2023-05-30,USD_SOFR,yield_curve,2.0,0.062281
2023-05-30,USD_SOFR,yield_curve,5.0,0.043256
2023-05-30,USD_SOFR,yield_curve,10.0,0.043007
2023-05-30,EUR_ESTR,yield_curve,0.25,0.032948
2023-05-30,EUR_ESTR,yield_curve,0.5,0.031399
2023-05-30,EUR_ESTR,yield_curve,1.0,0.031545
2023-05-30,EUR_ESTR,yield_curve,2.0,0.030766
2023-05-30,EUR_ESTR,yield_curve,5.0,0.027924
2023-05-30,EUR_ESTR,yield_curve,10.0,0.022614
2023-05-30,EURUSD,fx_spot,spot,1.213937
2023-05-30,WTI,commodity,0.25,68.9896
2023-05-30,USD_SWAPTION,vol,1.0,0.245431
2023-05-31,USD_SOFR,yield_curve,0.25,0.055985
2023-05-31,USD_SOFR,yield_curve,0.5,0.042415
2023-05-31,USD_SOFR,yield_curve,1.0,0.046858
2023-05-31,USD_SOFR,yield_curve,2.0,0.063004
2023-05-31,USD_SOFR,yield_curve,5.0,0.041366
2023-05-31,USD_SOFR,yield_curve,10.0,0.042199
2023-05-31,EUR_ESTR,yield_curve,0.25,0.032979
2023-05-31,EUR_ESTR,yield_curve,0.5,0.033592
2023-05-31,EUR_ESTR,yield_curve,1.0,0.03187
2023-05-31,EUR_ESTR,yield_curve,2.0,0.030421
2023-05-31,EUR_ESTR,yield_curve,5.0,0.027748
2023-05-31,EUR_ESTR,yield_curve,10.0,0.023683
2023-05-31,EURUSD,fx_spot,spot,1.209233
2023-05-31,WTI,commodity,0.25,68.1625
2023-05-31,USD_SWAPTION,vol,1.0,0.242586
2023-06-01,USD_SOFR,yield_curve,0.25,0.055222
2023-06-01,USD_SOFR,yield_curve,0.5,0.042513
2023-06-01,USD_SOFR,yield_curve,1.0,0.048157
2023-06-01,USD_SOFR,yield_curve,2.0,0.063262
2023-06-01,USD_SOFR,yield_curve,5.0,0.041164
2023-06-01,USD_SOFR,yield_curve,10.0,0.041966
2023-06-01,EUR_ESTR,yield_curve,0.25,0.03297
2023-06-01,EUR_ESTR,yield_curve,0.5,0.034187
2023-06-01,EUR_ESTR,yield_curve,1.0,0.033111
2023-06-01,EUR_ESTR,yield_curve,2.0,0.032049
2023-06-01,EUR_ESTR,yield_curve,5.0,0.031073
2023-06-01,EUR_ESTR,yield_curve,10.0,0.024337
2023-06-01,EURUSD,fx_spot,spot,1.203778
2023-06-01,WTI,commodity,0.25,67.7266
2023-06-01,USD_SWAPTION,vol,1.0,0.250742
2023-06-02,USD_SOFR,yield_curve,0.25,0.055313
2023-06-02,USD_SOFR,yield_curve,0.5,0.041362
2023-06-02,USD_SOFR,yield_curve,1.0,0.048893
2023-06-02,USD_SOFR,yield_curve,2.0,0.062728
2023-06-02,USD_SOFR,yield_curve,5.0,0.042662
2023-06-02,USD_SOFR,yield_curve,10.0,0.04283
2023-06-02,EUR_ESTR,yield_curve,0.25,0.034374
2023-06-02,EUR_ESTR,yield_curve,0.5,0.035161
2023-06-02,EUR_ESTR,yield_curve,1.0,0.033934
2023-06-02,EUR_ESTR,yield_curve,2.0,0.033404
2023-06-02,EUR_ESTR,yield_curve,5.0,0.030184
2023-06-02,EUR_ESTR,yield_curve,10.0,0.024385
2023-06-02,EURUSD,fx_spot,spot,1.19913
2023-06-02,WTI,commodity,0.25,68.7729
2023-06-02,USD_SWAPTION,vol,1.0,0.243326
2023-06-05,USD_SOFR,yield_curve,0.25,0.05499
2023-06-05,USD_SOFR,yield_curve,0.5,0.040598
2023-06-05,USD_SOFR,yield_curve,1.0,0.049232
2023-06-05,USD_SOFR,yield_curve,2.0,0.064378
2023-06-05,USD_SOFR,yield_curve,5.0,0.041808
2023-06-05,USD_SOFR,yield_curve,10.0,0.042849
2023-06-05,EUR_ESTR,yield_curve,0.25,0.035829
2023-06-05,EUR_ESTR,yield_curve,0.5,0.034684
2023-06-05,EUR_ESTR,yield_curve,1.0,0.034503
2023-06-05,EUR_ESTR,yield_curve,2.0,0.032594
2023-06-05,EUR_ESTR,yield_curve,5.0,0.030489
2023-06-05,EUR_ESTR,yield_curve,10.0,0.025119
2023-06-05,EURUSD,fx_spot,spot,1.206222
2023-06-05,WTI,commodity,0.25,69.9978
2023-06-05,USD_SWAPTION,vol,1.0,0.257948
2023-06-06,USD_SOFR,yield_curve,0.25,0.055454
2023-06-06,USD_SOFR,yield_curve,0.5,0.040859
2023-06-06,USD_SOFR,yield_curve,1.0,0.049387
2023-06-06,USD_SOFR,yield_curve,2.0,0.064095
2023-06-06,USD_SOFR,yield_curve,5.0,0.042079
2023-06-06,USD_SOFR,yield_curve,10.0,0.042613
2023-06-06,EUR_ESTR,yield_curve,0.25,0.035238
2023-06-06,EUR_ESTR,yield_curve,0.5,0.035678
2023-06-06,EUR_ESTR,yield_curve,1.0,0.033783
2023-06-06,EUR_ESTR,yield_curve,2.0,0.034071
2023-06-06,EUR_ESTR,yield_curve,5.0,0.031177
2023-06-06,EUR_ESTR,yield_curve,10.0,0.025316
2023-06-06,EURUSD,fx_spot,spot,1.190865
2023-06-06,WTI,commodity,0.25,69.3596
2023-06-06,USD_SWAPTION,vol,1.0,0.251485
2023-06-07,USD_SOFR,yield_curve,0.25,0.055435
2023-06-07,USD_SOFR,yield_curve,0.5,0.040059
2023-06-07,USD_SOFR,yield_curve,1.0,0.048983
2023-06-07,USD_SOFR,yield_curve,2.0,0.064768
2023-06-07,USD_SOFR,yield_curve,5.0,0.042517
2023-06-07,USD_SOFR,yield_curve,10.0,0.042422
2023-06-07,EUR_ESTR,yield_curve,0.25,0.034513
2023-06-07,EUR_ESTR,yield_curve,0.5,0.034248
2023-06-07,EUR_ESTR,yield_curve,1.0,0.03343
2023-06-07,EUR_ESTR,yield_curve,2.0,0.033953
2023-06-07,EUR_ESTR,yield_curve,5.0,0.02979
2023-06-07,EUR_ESTR,yield_curve,10.0,0.025714
2023-06-07,EURUSD,fx_spot,spot,1.201735
2023-06-07,WTI,commodity,0.25,70.3983
2023-06-07,USD_SWAPTION,vol,1.0,0.242842
2023-06-08,USD_SOFR,yield_curve,0.25,0.055758
2023-06-08,USD_SOFR,yield_curve,0.5,0.04004
2023-06-08,USD_SOFR,yield_curve,1.0,0.04826
2023-06-08,USD_SOFR,yield_curve,2.0,0.065027
2023-06-08,USD_SOFR,yield_curve,5.0,0.041573
2023-06-08,USD_SOFR,yield_curve,10.0,0.043372
2023-06-08,EUR_ESTR,yield_curve,0.25,0.033732
2023-06-08,EUR_ESTR,yield_curve,0.5,0.033881
2023-06-08,EUR_ESTR,yield_curve,1.0,0.03343
2023-06-08,EUR_ESTR,yield_curve,2.0,0.032105
2023-06-08,EUR_ESTR,yield_curve,5.0,0.029612
2023-06-08,EUR_ESTR,yield_curve,10.0,0.023975
2023-06-08,EURUSD,fx_spot,spot,1.208018
2023-06-08,WTI,commodity,0.25,68.977
2023-06-08,USD_SWAPTION,vol,1.0,0.245632
2023-06-09,USD_SOFR,yield_curve,0.25,0.05731
2023-06-09,USD_SOFR,yield_curve,0.5,0.03924
2023-06-09,USD_SOFR,yield_curve,1.0,0.047718
2023-06-09,USD_SOFR,yield_curve,2.0,0.065438
2023-06-09,USD_SOFR,yield_curve,5.0,0.041717
2023-06-09,USD_SOFR,yield_curve,10.0,0.043652
2023-06-09,EUR_ESTR,yield_curve,0.25,0.033762
2023-06-09,EUR_ESTR,yield_curve,0.5,0.033599
2023-06-09,EUR_ESTR,yield_curve,1.0,0.033384
2023-06-09,EUR_ESTR,yield_curve,2.0,0.031964
2023-06-09,EUR_ESTR,yield_curve,5.0,0.028573
2023-06-09,EUR_ESTR,yield_curve,10.0,0.024122
2023-06-09,EURUSD,fx_spot,spot,1.221788
2023-06-09,WTI,commodity,0.25,68.8397
2023-06-09,USD_SWAPTION,vol,1.0,0.240127
2023-06-12,USD_SOFR,yield_curve,0.25,0.058195
2023-06-12,USD_SOFR,yield_curve,0.5,0.039143
2023-06-12,USD_SOFR,yield_curve,1.0,0.04598
2023-06-12,USD_SOFR,yield_curve,2.0,0.066116
2023-06-12,USD_SOFR,yield_curve,5.0,0.041289
2023-06-12,USD_SOFR,yield_curve,10.0,0.04358
2023-06-12,EUR_ESTR,yield_curve,0.25,0.031929
2023-06-12,EUR_ESTR,yield_curve,0.5,0.031594
2023-06-12,EUR_ESTR,yield_curve,1.0,0.031406
2023-06-12,EUR_ESTR,yield_curve,2.0,0.029719
2023-06-12,EUR_ESTR,yield_curve,5.0,0.027288
2023-06-12,EUR_ESTR,yield_curve,10.0,0.021824
2023-06-12,EURUSD,fx_spot,spot,1.227204
2023-06-12,WTI,commodity,0.25,69.4751
2023-06-12,USD_SWAPTION,vol,1.0,0.240323
2023-06-13,USD_SOFR,yield_curve,0.25,0.059064
2023-06-13,USD_SOFR,yield_curve,0.5,0.038715
2023-06-13,USD_SOFR,yield_curve,1.0,0.046627
2023-06-13,USD_SOFR,yield_curve,2.0,0.06641
2023-06-13,USD_SOFR,yield_curve,5.0,0.042759
2023-06-13,USD_SOFR,yield_curve,10.0,0.043401
2023-06-13,EUR_ESTR,yield_curve,0.25,0.032167
2023-06-13,EUR_ESTR,yield_curve,0.5,0.032115
2023-06-13,EUR_ESTR,yield_curve,1.0,0.031445
2023-06-13,EUR_ESTR,yield_curve,2.0,0.031107
2023-06-13,EUR_ESTR,yield_curve,5.0,0.026657
2023-06-13,EUR_ESTR,yield_curve,10.0,0.021994
2023-06-13,EURUSD,fx_spot,spot,1.219342
2023-06-13,WTI,commodity,0.25,70.4655
2023-06-13,USD_SWAPTION,vol,1.0,0.253553
2023-06-14,USD_SOFR,yield_curve,0.25,0.058981
2023-06-14,USD_SOFR,yield_curve,0.5,0.03858
2023-06-14,USD_SOFR,yield_curve,1.0,0.046683
2023-06-14,USD_SOFR,yield_curve,2.0,0.06734
2023-06-14,USD_SOFR,yield_curve,5.0,0.042017
2023-06-14,USD_SOFR,yield_curve,10.0,0.043592
2023-06-14,EUR_ESTR,yield_curve,0.25,0.033018
2023-06-14,EUR_ESTR,yield_curve,0.5,0.032483
2023-06-14,EUR_ESTR,yield_curve,1.0,0.031796
2023-06-14,EUR_ESTR,yield_curve,2.0,0.031283
2023-06-14,EUR_ESTR,yield_curve,5.0,0.026061
2023-06-14,EUR_ESTR,yield_curve,10.0,0.023089
2023-06-14,EURUSD,fx_spot,spot,1.214557
2023-06-14,WTI,commodity,0.25,68.5305
2023-06-14,USD_SWAPTION,vol,1.0,0.247556
2023-06-15,USD_SOFR,yield_curve,0.25,0.060079
2023-06-15,USD_SOFR,yield_curve,0.5,0.03847
2023-06-15,USD_SOFR,yield_curve,1.0,0.047445
2023-06-15,USD_SOFR,yield_curve,2.0,0.06863
2023-06-15,USD_SOFR,yield_curve,5.0,0.043069
2023-06-15,USD_SOFR,yield_curve,10.0,0.044904
2023-06-15,EUR_ESTR,yield_curve,0.25,0.03364
2023-06-15,EUR_ESTR,yield_curve,0.5,0.03299
2023-06-15,EUR_ESTR,yield_curve,1.0,0.031484
2023-06-15,EUR_ESTR,yield_curve,2.0,0.031297
2023-06-15,EUR_ESTR,yield_curve,5.0,0.027939
2023-06-15,EUR_ESTR,yield_curve,10.0,0.024747
2023-06-15,EURUSD,fx_spot,spot,1.213275
2023-06-15,WTI,commodity,0.25,68.6572
2023-06-15,USD_SWAPTION,vol,1.0,0.247757
2023-06-16,USD_SOFR,yield_curve,0.25,0.060114
2023-06-16,USD_SOFR,yield_curve,0.5,0.039826
2023-06-16,USD_SOFR,yield_curve,1.0,0.046947
2023-06-16,USD_SOFR,yield_curve,2.0,0.068785
2023-06-16,USD_SOFR,yield_curve,5.0,0.042475
2023-06-16,USD_SOFR,yield_curve,10.0,0.043848
2023-06-16,EUR_ESTR,yield_curve,0.25,0.03233
2023-06-16,EUR_ESTR,yield_curve,0.5,0.032425
2023-06-16,EUR_ESTR,yield_curve,1.0,0.031689
2023-06-16,EUR_ESTR,yield_curve,2.0,0.030531
2023-06-16,EUR_ESTR,yield_curve,5.0,0.027103
2023-06-16,EUR_ESTR,yield_curve,10.0,0.022897
2023-06-16,EURUSD,fx_spot,spot,1.202321
2023-06-16,WTI,commodity,0.25,69.4399
2023-06-16,USD_SWAPTION,vol,1.0,0.245412
2023-06-19,USD_SOFR,yield_curve,0.25,0.058948
2023-06-19,USD_SOFR,yield_curve,0.5,0.039578
2023-06-19,USD_SOFR,yield_curve,1.0,0.046345
2023-06-19,USD_SOFR,yield_curve,2.0,0.069041
2023-06-19,USD_SOFR,yield_curve,5.0,0.043548
2023-06-19,USD_SOFR,yield_curve,10.0,0.042348
2023-06-19,EUR_ESTR,yield_curve,0.25,0.032164
2023-06-19,EUR_ESTR,yield_curve,0.5,0.031749
2023-06-19,EUR_ESTR,yield_curve,1.0,0.031748
2023-06-19,EUR_ESTR,yield_curve,2.0,0.030473
2023-06-19,EUR_ESTR,yield_curve,5.0,0.026894
2023-06-19,EUR_ESTR,yield_curve,10.0,0.022154
2023-06-19,EURUSD,fx_spot,spot,1.196579
2023-06-19,WTI,commodity,0.25,70.5607
2023-06-19,USD_SWAPTION,vol,1.0,0.245107
2023-06-20,USD_SOFR,yield_curve,0.25,0.060469
2023-06-20,USD_SOFR,yield_curve,0.5,0.03953
2023-06-20,USD_SOFR,yield_curve,1.0,0.045778
2023-06-20,USD_SOFR,yield_curve,2.0,0.06783
2023-06-20,USD_SOFR,yield_curve,5.0,0.042105
2023-06-20,USD_SOFR,yield_curve,10.0,0.04108
2023-06-20,EUR_ESTR,yield_curve,0.25,0.031689
2023-06-20,EUR_ESTR,yield_curve,0.5,0.031584
2023-06-20,EUR_ESTR,yield_curve,1.0,0.02983
2023-06-20,EUR_ESTR,yield_curve,2.0,0.030315
2023-06-20,EUR_ESTR,yield_curve,5.0,0.026488
2023-06-20,EUR_ESTR,yield_curve,10.0,0.021866
2023-06-20,EURUSD,fx_spot,spot,1.208154
2023-06-20,WTI,commodity,0.25,71.5099
2023-06-20,USD_SWAPTION,vol,1.0,0.243657
2023-06-21,USD_SOFR,yield_curve,0.25,0.059756
2023-06-21,USD_SOFR,yield_curve,0.5,0.037808
2023-06-21,USD_SOFR,yield_curve,1.0,0.045203
2023-06-21,USD_SOFR,yield_curve,2.0,0.067661
2023-06-21,USD_SOFR,yield_curve,5.0,0.041316
2023-06-21,USD_SOFR,yield_curve,10.0,0.040975
2023-06-21,EUR_ESTR,yield_curve,0.25,0.030999
2023-06-21,EUR_ESTR,yield_curve,0.5,0.030568
2023-06-21,EUR_ESTR,yield_curve,1.0,0.029813
2023-06-21,EUR_ESTR,yield_curve,2.0,0.029304
2023-06-21,EUR_ESTR,yield_curve,5.0,0.026468
2023-06-21,EUR_ESTR,yield_curve,10.0,0.020549
2023-06-21,EURUSD,fx_spot,spot,1.218381
2023-06-21,WTI,commodity,0.25,71.4042
2023-06-21,USD_SWAPTION,vol,1.0,0.245094
2023-06-22,USD_SOFR,yield_curve,0.25,0.060323
2023-06-22,USD_SOFR,yield_curve,0.5,0.037995
2023-06-22,USD_SOFR,yield_curve,1.0,0.045966
2023-06-22,USD_SOFR,yield_curve,2.0,0.06789
2023-06-22,USD_SOFR,yield_curve,5.0,0.040826
2023-06-22,USD_SOFR,yield_curve,10.0,0.041265
2023-06-22,EUR_ESTR,yield_curve,0.25,0.031029
2023-06-22,EUR_ESTR,yield_curve,0.5,0.031531
2023-06-22,EUR_ESTR,yield_curve,1.0,0.030946
2023-06-22,EUR_ESTR,yield_curve,2.0,0.029841
2023-06-22,EUR_ESTR,yield_curve,5.0,0.026888
2023-06-22,EUR_ESTR,yield_curve,10.0,0.020836
2023-06-22,EURUSD,fx_spot,spot,1.21437
2023-06-22,WTI,commodity,0.25,71.5036
2023-06-22,USD_SWAPTION,vol,1.0,0.245799
2023-06-23,USD_SOFR,yield_curve,0.25,0.059501
2023-06-23,USD_SOFR,yield_curve,0.5,0.039007
2023-06-23,USD_SOFR,yield_curve,1.0,0.045273
2023-06-23,USD_SOFR,yield_curve,2.0,0.068666
2023-06-23,USD_SOFR,yield_curve,5.0,0.041167
2023-06-23,USD_SOFR,yield_curve,10.0,0.040748
2023-06-23,EUR_ESTR,yield_curve,0.25,0.032088
2023-06-23,EUR_ESTR,yield_curve,0.5,0.030056
2023-06-23,EUR_ESTR,yield_curve,1.0,0.030824
2023-06-23,EUR_ESTR,yield_curve,2.0,0.029873
2023-06-23,EUR_ESTR,yield_curve,5.0,0.02587
2023-06-23,EUR_ESTR,yield_curve,10.0,0.022108
2023-06-23,EURUSD,fx_spot,spot,1.212548
2023-06-23,WTI,commodity,0.25,71.8133
2023-06-23,USD_SWAPTION,vol,1.0,0.246302
2023-06-26,USD_SOFR,yield_curve,0.25,0.059393
2023-06-26,USD_SOFR,yield_curve,0.5,0.039656
2023-06-26,USD_SOFR,yield_curve,1.0,0.045907
2023-06-26,USD_SOFR,yield_curve,2.0,0.067267
2023-06-26,USD_SOFR,yield_curve,5.0,0.042211
2023-06-26,USD_SOFR,yield_curve,10.0,0.039418
2023-06-26,EUR_ESTR,yield_curve,0.25,0.032277
2023-06-26,EUR_ESTR,yield_curve,0.5,0.032083
2023-06-26,EUR_ESTR,yield_curve,1.0,0.030253
2023-06-26,EUR_ESTR,yield_curve,2.0,0.029661
2023-06-26,EUR_ESTR,yield_curve,5.0,0.026244
2023-06-26,EUR_ESTR,yield_curve,10.0,0.021778
2023-06-26,EURUSD,fx_spot,spot,1.210307
2023-06-26,WTI,commodity,0.25,72.6531
2023-06-26,USD_SWAPTION,vol,1.0,0.251552
2023-06-27,USD_SOFR,yield_curve,0.25,0.06051
2023-06-27,USD_SOFR,yield_curve,0.5,0.039206
2023-06-27,USD_SOFR,yield_curve,1.0,0.04574
2023-06-27,USD_SOFR,yield_curve,2.0,0.06592
